,CNTSCHID,CNTSTUID,SUBNATIO,ST004D01T,AGE,PARED,HISEI,IMMIG,DURECEC,REPEAT,SCCHANGE,STUBMI,ESCS,ICTHOME,ICTSCH,CULTPOSS,DISCLIMA,EMOSUPS,BEINGBULLIED,PERCOMP,BODYIMA,W_FSTUWT,PV2MATH,PV3MATH,PV4MATH,PV5MATH,PV6MATH,PV7MATH,PV8MATH,PV9MATH,PV10MATH,PV1READ,PV2READ,PV3READ,PV4READ,PV5READ,PV6READ,PV7READ,PV8READ,PV9READ,PV10READ,PV1SCIE,PV2SCIE,PV3SCIE,PV4SCIE,PV5SCIE,PV6SCIE,PV7SCIE,PV8SCIE,PV9SCIE,PV10SCIE
7334,3200283.0,3207351.0,320200,2.0,15.33,17.0,86.72,1.0,4.0,0.0,,,0.7658,,,-1.0283,-0.689,-0.6576,-0.7823,-0.6142,,92.24911,459.781,421.695,486.763,408.024,465.364,413.25,396.186,395.051,430.589,416.819,398.543,456.155,440.904,380.078,450.028,520.63,431.285,478.219,446.863,435.269,406.568,386.269,522.807,334.488,561.324,479.589,425.236,458.771,389.351
7335,3200283.0,3208519.0,320200,1.0,15.67,10.0,23.8,1.0,,0.0,,,-1.6465,,,0.3573,0.0523,1.0346,-0.7823,-1.558,,92.64366,412.295,441.752,419.432,441.513,418.654,446.219,394.295,494.464,387.836,495.317,531.361,464.233,465.516,494.882,530.271,491.699,458.822,515.503,489.06,482.826,502.054,524.122,428.385,498.873,512.434,518.934,464.417,540.344,494.64
7336,3200283.0,3209390.0,320200,1.0,15.42,17.0,86.72,1.0,3.0,0.0,,,0.9711,,,0.3573,0.377,-0.6576,,-1.9892,,92.64366,466.393,389.801,415.35,377.098,387.029,360.494,436.11,407.444,424.195,455.337,487.392,432.483,494.725,499.68,473.111,457.872,482.925,437.046,468.338,416.448,531.116,510.247,545.327,485.54,489.71,485.254,423.551,493.466,408.588
7337,3200283.0,3210393.0,320200,1.0,16.08,6.0,30.34,1.0,,0.0,,,-2.08,,,-0.6669,-0.9347,0.2127,0.8615,1.2186,,92.64366,376.174,386.872,396.618,412.658,335.64,357.156,349.287,392.586,436.083,302.178,400.707,461.573,509.552,422.72,425.335,409.881,437.289,469.493,447.222,344.176,433.068,391.715,519.7,438.371,402.945,317.852,339.077,488.621,438.385
7338,3200283.0,3210882.0,320200,1.0,15.83,17.0,66.42,1.0,3.0,0.0,,,0.75,,,0.7932,0.871,1.0346,-0.7823,-1.558,,92.64366,481.21,489.442,487.273,435.564,438.6,491.624,492.972,476.999,470.601,466.615,479.286,494.585,478.963,485.477,474.31,497.736,474.054,462.693,549.3,471.557,426.066,499.151,452.472,423.398,495.521,443.272,485.243,406.058,547.312
7339,3200283.0,3211557.0,320200,1.0,15.5,17.0,76.49,,4.0,0.0,,,0.596,,,0.3573,-1.8409,-0.6576,1.2618,-1.2276,,92.64366,543.061,472.73,536.775,523.883,480.14,479.484,537.252,507.727,528.613,592.546,609.269,569.214,593.512,605.852,517.007,548.499,532.686,586.671,570.983,555.275,517.504,535.278,496.309,555.072,558.582,488.282,500.584,547.863,516.487
7340,3200283.0,3211836.0,320200,1.0,15.75,14.5,58.77,1.0,3.0,0.0,,,0.2993,,,0.3573,-1.1784,1.0346,1.5082,-1.36,,92.64366,403.81,388.837,379.416,431.913,407.451,399.096,404.855,363.403,389.923,475.447,521.616,549.552,483.061,541.921,523.447,500.705,484.087,455.957,467.585,386.695,489.789,430.749,424.802,474.396,421.503,426.937,370.585,398.015,372.278
7341,3200283.0,3212718.0,320200,1.0,15.33,17.0,86.72,1.0,3.0,0.0,,,1.0245,,,2.0481,-0.0424,0.5029,1.4721,-0.6142,,92.64366,453.893,512.199,483.126,463.518,481.352,478.558,458.04,508.161,448.312,523.21,532.324,509.694,498.927,489.793,488.477,509.689,519.807,503.138,498.281,567.719,526.208,471.31,447.563,463.117,522.881,536.743,502.451,497.866,512.992
7342,3200283.0,3212811.0,320200,1.0,15.5,14.5,30.78,1.0,3.0,0.0,,,-0.7571,,,0.1095,0.5156,-1.0691,-0.7823,-0.6142,,92.64366,455.333,365.517,481.508,365.594,473.962,406.359,473.133,430.489,458.896,435.98,439.717,351.215,399.433,402.324,370.94,365.463,376.342,370.708,362.921,343.793,358.953,352.491,395.671,282.159,339.423,361.16,362.848,384.685,335.907
7343,3200283.0,3213115.0,320200,1.0,16.0,14.5,76.49,1.0,3.0,0.0,,,0.5011,,,0.1095,0.2108,1.0346,0.7703,-1.558,,92.64366,502.205,467.346,404.979,462.253,409.979,439.368,587.452,553.606,440.937,562.171,582.92,540.6,581.462,544.498,627.276,554.044,590.739,587.76,579.324,472.481,487.435,519.755,522.447,553.131,507.529,494.804,483.111,541.641,501.645
7344,3200283.0,3213547.0,320200,2.0,15.58,17.0,56.0,1.0,,0.0,,,0.2072,,,-0.9513,-0.2639,0.2127,0.2907,-1.0299,,92.24911,469.288,436.601,416.565,402.444,416.877,496.139,426.465,417.847,427.904,392.809,363.542,346.047,381.647,397.37,346.342,427.993,372.247,353.639,369.891,379.559,409.272,389.563,454.22,425.457,381.664,388.129,420.851,437.926,484.98
7345,3200284.0,3200048.0,320000,2.0,15.75,10.0,17.0,1.0,2.0,0.0,,,-1.6346,,,-0.1094,-0.0424,,,,,97.81265,364.566,421.646,341.623,394.212,371.706,411.142,375.804,459.486,432.04,391.684,357.717,426.121,374.379,431.579,352.814,405.509,462.482,452.9,402.287,389.431,377.541,367.719,365.03,448.833,344.159,417.83,321.137,475.616,431.129
7346,3200284.0,3200222.0,320000,1.0,16.17,10.0,22.57,2.0,3.0,0.0,,,-2.1438,,,-2.2054,-0.9389,-2.4468,-0.7823,-0.1764,,68.13681,386.127,366.061,370.092,401.397,374.428,364.052,358.135,342.687,356.877,378.199,411.243,444.715,406.799,384.526,396.32,421.115,356.716,406.678,409.865,335.553,507.34,469.889,391.194,395.311,433.319,417.335,411.712,409.955,430.753
7347,3200284.0,3202603.0,320000,2.0,15.25,12.0,60.92,1.0,1.0,0.0,,,-0.937,,,-0.7725,-0.1698,,,,,64.29912,288.189,353.439,403.206,366.401,326.214,242.265,289.08,332.304,234.272,361.383,312.549,423.316,452.487,390.235,294.371,300.973,337.318,351.746,340.08,411.086,413.414,396.457,390.846,369.475,384.841,392.809,349.175,350.456,361.998
7348,3200284.0,3202662.0,320000,2.0,15.75,10.0,72.3,1.0,4.0,0.0,,,-0.5902,,,-0.2484,1.0043,0.2127,0.2907,-0.8402,,64.29912,480.096,452.188,440.806,467.859,468.799,466.645,427.167,443.381,413.764,355.333,426.463,434.99,431.575,441.367,426.034,468.018,424.33,411.093,420.018,405.123,413.299,539.184,478.292,465.416,476.202,465.492,478.082,501.452,464.093
7349,3200284.0,3203085.0,320000,1.0,16.17,12.0,35.34,1.0,3.0,0.0,,,-1.0099,,,-0.6669,0.3529,,-0.7823,2.0378,,68.13681,393.527,359.102,353.48,389.432,365.853,327.511,502.546,434.347,316.56,368.773,399.433,362.49,384.931,332.325,373.368,324.686,395.022,398.135,362.212,342.269,341.777,360.261,357.839,387.565,337.305,311.43,392.558,416.663,327.851
7350,3200284.0,3203396.0,320000,1.0,15.83,,31.46,,,0.0,,,-1.2553,,,-2.2054,0.0683,-0.6576,,-1.1539,,68.13681,363.085,368.584,351.684,369.958,377.995,458.797,383.927,343.634,287.891,334.432,393.059,421.028,401.955,420.444,403.387,390.037,366.398,449.39,408.686,354.158,371.279,411.867,342.638,369.917,267.483,387.81,372.739,324.5,314.329
7351,3200284.0,3204065.0,320000,2.0,15.58,12.0,60.92,1.0,3.0,0.0,,,-0.3526,,,-2.2054,2.0345,0.2169,-0.7823,-0.2309,,64.29912,378.317,333.864,355.201,363.891,453.273,360.228,395.307,428.001,363.951,381.679,434.504,377.629,414.862,419.165,419.374,408.865,404.405,412.403,368.206,337.172,360.082,296.288,298.182,361.77,410.87,415.893,412.639,362.739,379.36
7352,3200284.0,3204771.0,320000,1.0,16.0,14.5,,1.0,1.0,0.0,,,-0.5053,,,0.3573,0.6019,1.0346,,,,68.13681,464.153,434.518,421.735,403.694,493.393,449.267,463.559,372.011,420.24,556.464,514.052,509.819,513.165,525.833,480.188,518.482,497.302,509.275,507.362,542.24,433.215,466.114,444.891,480.181,458.907,427.988,484.55,456.796,429.428
7353,3200284.0,3205044.0,320000,1.0,15.25,12.0,81.13,1.0,,0.0,,,-0.1444,,,-2.2054,-0.0424,1.0346,0.2308,-1.1126,,68.13681,316.552,372.965,383.667,370.664,302.18,327.783,311.353,305.629,372.625,416.905,386.27,390.958,351.622,386.034,393.879,388.772,383.309,428.699,356.952,379.234,425.177,363.208,377.435,386.41,426.224,308.273,308.809,388.343,375.85
7354,3200284.0,3205540.0,320000,2.0,15.75,12.0,53.15,1.0,5.0,1.0,,,-0.9382,,,-0.6669,-0.6754,-2.4468,-0.7823,-1.9892,,97.81265,383.892,319.252,351.32,395.566,379.037,333.387,379.153,335.969,264.957,318.576,376.737,379.516,293.295,312.781,319.083,328.414,333.689,313.606,357.264,344.385,271.354,335.588,250.772,322.374,308.922,298.076,345.859,322.823,276.154
7355,3200284.0,3206765.0,320000,2.0,15.58,12.0,24.98,1.0,2.0,0.0,,,-1.883,,,-2.2054,-2.7124,0.2127,-0.7823,0.444,,64.29912,436.897,418.212,418.325,430.514,385.911,394.766,436.551,423.696,457.047,383.812,367.796,357.434,375.824,351.594,319.351,383.184,328.175,428.131,312.917,333.375,382.785,287.253,343.804,389.445,246.757,279.962,227.08,362.332,352.096
7356,3200284.0,3208378.0,320000,1.0,15.92,10.0,54.55,1.0,2.0,0.0,,,-1.0847,,,0.6568,0.0683,-1.6711,2.0604,0.6912,,68.13681,529.778,492.314,432.535,503.468,369.053,432.497,434.27,438.21,396.352,471.446,520.088,514.025,451.154,437.427,462.603,489.004,499.314,501.62,484.786,435.907,418.626,443.807,469.241,472.556,439.35,486.918,401.095,412.179,455.486
7357,3200284.0,3208935.0,320000,2.0,15.5,14.5,60.92,1.0,3.0,0.0,,,0.1312,,,0.4644,-0.7289,0.2169,,-1.9892,,64.29912,365.334,378.178,328.725,356.295,329.289,333.199,370.524,293.467,370.168,319.915,373.149,385.52,429.636,289.954,337.515,395.234,346.764,350.538,350.898,387.944,378.828,365.93,431.879,365.268,380.926,336.204,347.898,399.759,368.388
7358,3200284.0,3210032.0,320000,1.0,15.58,12.0,43.19,1.0,3.0,0.0,,,-0.7741,,,-0.6669,-0.0829,,,,,68.13681,486.018,358.689,445.598,358.266,426.862,394.363,364.039,384.502,433.44,402.518,410.392,391.25,403.319,453.082,402.552,415.356,427.228,401.173,469.613,466.418,476.203,463.963,442.869,432.155,465.065,463.946,442.705,479.235,483.193
7359,3200284.0,3210100.0,320000,1.0,15.5,12.0,44.94,1.0,4.0,0.0,,,-0.9512,,,0.4644,-1.4132,-0.6576,0.1462,-0.043,,68.13681,354.607,331.048,400.468,396.473,411.379,396.352,393.834,320.754,326.961,355.401,395.537,375.769,343.018,412.135,370.01,414.083,438.392,361.452,366.036,336.382,411.956,255.386,323.826,319.881,332.192,382.206,356.916,319.187,378.613
7360,3200284.0,3210338.0,320000,2.0,15.83,12.0,60.92,1.0,2.0,0.0,,,-0.2048,,,0.6568,-0.5218,,0.2907,1.2186,,64.29912,496.75,445.641,410.252,457.72,486.712,536.434,469.433,501.796,451.413,662.167,630.523,638.583,558.369,603.056,553.921,586.195,551.195,575.492,576.716,541.565,652.085,543.547,491.455,548.107,581.764,570.054,564.749,635.817,564.709
7361,3200284.0,3212050.0,320000,2.0,15.92,17.0,81.13,1.0,,0.0,,,0.2249,,,-1.3739,-0.8179,-1.0691,3.8591,1.0449,,64.29912,407.977,530.785,411.701,310.569,389.772,396.815,382.697,324.536,386.0,420.615,357.843,406.687,423.661,364.906,396.778,370.149,329.654,384.169,401.07,404.946,367.544,459.967,429.456,407.649,442.98,448.507,429.57,428.716,451.734
7362,3200284.0,3212468.0,320000,2.0,16.0,14.5,51.5,1.0,2.0,0.0,,,-0.1367,,,-1.701,1.0043,0.6402,-0.7823,-1.1539,,64.29912,468.145,472.157,500.451,526.95,509.949,483.307,406.408,437.03,471.256,564.222,575.001,539.367,584.832,552.068,600.101,554.352,538.947,570.669,615.047,470.818,573.855,449.962,493.427,530.483,520.946,505.787,457.744,547.648,497.856
7363,3200284.0,3212611.0,320000,2.0,16.08,12.0,18.13,1.0,3.0,1.0,,,-1.364,,,-1.2696,-1.2447,,,,,97.81265,336.931,296.303,309.36,321.424,288.975,312.436,279.97,274.407,312.359,145.78,291.109,246.506,319.857,245.1,241.772,277.074,232.639,331.06,174.024,200.814,346.851,253.91,311.545,240.906,295.063,334.923,294.412,306.861,283.331
7364,3200284.0,3213217.0,320000,1.0,16.0,10.0,35.34,1.0,3.0,0.0,,,-1.3606,,,0.5848,-0.0673,-1.3914,,-1.9892,,68.13681,404.495,511.381,393.117,422.125,394.697,392.587,386.837,367.172,413.294,490.911,508.433,524.888,511.497,463.455,472.02,476.79,477.833,488.341,478.417,541.68,447.85,556.069,496.219,442.344,454.335,452.866,487.311,471.846,520.222
7365,3200285.0,3200476.0,320000,1.0,15.25,17.0,24.98,1.0,2.0,0.0,,,-1.141,,,-0.4992,-0.6633,,,,,66.79987,403.154,366.107,329.644,336.96,407.502,384.92,358.781,412.353,397.267,390.498,414.446,361.634,321.141,336.988,318.685,309.122,317.386,346.081,331.389,306.961,447.554,387.129,342.582,338.717,361.959,380.999,390.268,401.972,342.663
7366,3200285.0,3200878.0,320000,2.0,15.42,12.0,17.0,1.0,1.0,0.0,,,-1.1707,,,-0.1817,-0.3176,,,,,77.33014,388.385,343.068,343.237,404.17,403.382,334.385,361.443,325.37,401.134,373.433,394.584,355.219,340.16,386.505,416.853,369.246,375.666,361.896,377.916,410.49,359.252,362.998,343.036,400.86,401.775,371.083,390.915,292.94,384.331
7367,3200285.0,3201055.0,320000,1.0,15.42,17.0,82.41,1.0,1.0,0.0,,,0.9586,,,0.1095,-1.2447,,,,,66.79987,532.4,499.078,541.443,549.467,535.178,559.615,581.616,506.358,556.924,671.797,634.891,703.164,567.081,641.378,669.16,684.393,640.74,632.35,664.927,548.193,648.181,591.225,550.343,592.538,608.569,578.372,652.309,521.342,673.657
7368,3200285.0,3201458.0,320000,2.0,15.25,17.0,68.7,1.0,1.0,0.0,,,0.1684,,,-2.2054,-0.7565,,,,,77.33014,355.685,413.725,345.213,423.09,356.617,380.965,383.201,421.504,308.133,510.646,484.786,469.743,488.413,495.87,483.665,543.233,481.528,441.907,450.514,512.357,467.524,475.49,481.917,516.491,493.136,498.777,484.173,515.487,420.181
7369,3200285.0,3202411.0,320000,1.0,15.83,17.0,44.94,1.0,2.0,0.0,,,0.1904,,,-0.4992,-0.0424,-0.6576,-0.7823,0.2865,,66.79987,386.477,397.509,418.895,398.964,408.906,396.693,437.084,424.037,403.528,500.009,444.356,431.739,462.923,436.545,453.209,422.586,434.539,484.285,446.253,419.624,456.786,364.418,398.317,538.901,400.229,423.714,362.788,374.85,420.925
7370,3200285.0,3202875.0,320000,1.0,15.92,10.0,17.0,1.0,1.0,0.0,,,-1.922,,,-0.431,-0.8795,,,,,66.79987,356.838,357.123,370.642,345.442,349.377,360.788,363.477,359.991,295.22,406.252,321.749,348.247,375.397,394.373,359.579,350.498,330.801,339.488,327.062,386.347,391.806,391.289,400.116,348.811,387.868,420.469,373.931,383.134,380.296
7371,3200285.0,3203293.0,320000,1.0,16.08,17.0,51.5,1.0,1.0,0.0,,,-0.7032,,,-2.2054,-0.0424,1.0346,,0.6912,,66.79987,362.687,361.521,382.38,339.559,352.774,339.144,336.531,402.415,336.803,482.378,411.969,447.077,503.638,429.654,491.17,456.312,435.279,465.051,461.112,421.481,335.935,344.561,367.633,361.11,379.307,314.403,411.236,498.347,360.723
7372,3200285.0,3203429.0,320000,1.0,16.17,17.0,70.4,1.0,2.0,0.0,,,0.7374,,,,0.5156,,,,,66.79987,317.256,349.4,327.504,363.95,381.288,388.269,336.12,382.421,333.72,379.006,353.749,364.727,355.208,376.729,365.354,291.869,340.223,354.605,310.366,441.708,435.747,481.766,435.066,444.609,454.044,476.811,426.81,448.753,391.459
7373,3200285.0,3204608.0,320000,1.0,15.33,12.0,54.0,1.0,1.0,0.0,,,-1.0948,,,0.4644,0.6429,,,,,66.79987,438.578,432.077,443.687,379.741,448.441,416.939,483.318,387.808,458.978,488.964,522.841,565.981,473.016,504.102,578.588,522.789,525.238,518.392,539.174,502.127,534.073,477.991,522.347,488.783,490.655,537.965,511.08,503.017,539.793
7374,3200285.0,3205796.0,320000,1.0,15.83,10.0,17.0,1.0,1.0,0.0,,,-1.7978,,,0.0593,-1.2051,,,,,66.79987,415.675,503.807,413.781,396.194,499.767,466.434,407.276,455.868,452.299,505.329,498.669,524.781,438.057,399.319,604.33,443.331,430.032,416.32,508.227,466.209,505.95,510.714,490.988,489.31,518.393,511.82,448.594,467.441,515.414
7375,3200285.0,3207622.0,320000,2.0,15.42,17.0,24.98,1.0,,1.0,,,-1.0891,,,-0.6234,-0.484,,,,,79.35632,307.775,234.422,340.311,218.929,311.093,276.674,317.771,256.38,338.434,278.246,279.952,304.841,277.237,263.945,335.3,207.292,305.6,267.794,264.55,314.85,249.109,319.048,306.882,348.225,269.638,269.181,307.416,262.543,292.469
7376,3200285.0,3207708.0,320000,2.0,16.17,12.0,,1.0,1.0,0.0,,,-1.3713,,,-0.6925,-0.0424,,,,,77.33014,394.812,337.914,349.528,348.123,339.374,372.838,318.299,380.651,294.552,373.907,380.17,346.47,347.251,320.595,347.241,359.363,385.129,362.572,331.899,450.874,387.807,369.027,448.785,419.966,431.444,453.809,358.935,398.206,421.937
7377,3200285.0,3208176.0,320000,2.0,16.17,3.0,22.57,1.0,1.0,1.0,,,-3.2509,,,-0.431,-0.4948,,,,,79.35632,283.06,285.579,275.363,257.9,331.156,272.19,319.165,325.947,250.319,254.779,288.03,309.072,275.79,253.974,243.322,376.382,264.21,277.017,189.926,284.169,280.669,299.357,300.276,311.03,320.702,359.334,276.709,367.108,267.404
7378,3200285.0,3208419.0,320000,1.0,15.33,17.0,35.34,,1.0,1.0,,,-0.5633,,,-2.2054,-0.791,,,,,66.79987,327.081,260.473,385.65,350.246,401.851,308.549,283.845,341.426,376.231,407.032,381.408,403.377,406.713,367.121,405.037,400.842,337.317,389.945,428.452,341.217,437.183,360.696,394.381,398.474,394.836,349.196,357.257,393.971,452.601
7379,3200285.0,3209001.0,320000,2.0,15.58,12.0,35.34,1.0,2.0,0.0,,,-0.9616,,,-0.6519,1.3671,,,,,77.33014,484.274,384.778,448.739,421.931,406.403,481.234,441.969,407.916,369.769,446.325,463.427,469.384,474.593,443.985,428.325,469.027,417.582,466.91,414.781,406.457,401.284,350.01,314.647,448.454,399.197,474.242,345.566,460.743,415.407
7380,3200285.0,3209168.0,320000,1.0,15.42,12.0,35.34,1.0,3.0,0.0,,,-1.4984,,,-2.2054,-0.8281,,,,,66.79987,280.812,304.009,301.598,317.362,362.076,267.716,306.328,295.763,296.98,284.523,364.798,295.23,298.057,347.597,369.284,333.734,318.707,360.353,295.167,382.867,390.567,435.077,448.913,462.228,488.617,394.794,414.599,461.796,395.347
7381,3200285.0,3209289.0,320000,1.0,15.5,17.0,35.34,1.0,2.0,0.0,,,-0.699,,,-0.9828,-0.3504,,,,,66.79987,333.579,385.559,347.636,315.279,398.485,296.84,378.503,331.452,345.915,318.645,390.124,350.728,400.069,313.216,338.45,314.313,395.35,420.609,381.062,328.275,353.605,369.54,452.26,292.352,351.151,350.751,410.885,373.553,313.986
7382,3200285.0,3209647.0,320000,2.0,15.58,10.0,39.04,1.0,1.0,0.0,,,-1.8377,,,-2.2054,0.579,,,,,77.33014,382.364,367.612,333.916,381.321,317.329,363.894,344.053,336.095,345.265,361.321,363.971,360.703,348.536,355.274,349.886,364.488,385.21,342.638,334.14,354.122,507.14,354.349,364.606,432.59,378.149,386.919,432.123,393.316,419.822
7383,3200285.0,3209666.0,320000,1.0,16.08,17.0,51.5,1.0,1.0,0.0,,,-0.2709,,,0.7932,0.627,,,,,74.31851,369.529,306.121,311.629,314.863,395.971,350.147,385.306,332.008,386.996,379.96,395.258,422.694,355.278,384.85,409.918,403.13,428.245,368.619,388.607,338.865,348.309,368.156,360.175,286.968,318.18,376.218,357.285,356.541,305.854
7384,3200285.0,3210693.0,320000,2.0,15.5,17.0,60.29,1.0,3.0,0.0,,,0.5871,,,0.0593,2.0345,-2.4468,,,,77.33014,488.188,408.921,465.407,471.231,443.792,467.141,444.118,465.172,468.225,511.431,456.076,511.991,485.308,519.667,436.887,489.863,454.644,524.003,482.042,503.825,598.825,465.101,466.422,531.574,389.82,479.645,454.82,610.756,487.805
7385,3200285.0,3211029.0,320000,1.0,15.58,10.0,24.98,1.0,2.0,0.0,,,-1.986,,,0.0304,-0.7708,,,,,66.79987,412.541,395.212,329.884,315.73,339.651,368.63,236.202,339.681,360.56,350.049,389.873,403.375,381.392,333.271,386.277,340.682,354.182,402.161,367.307,281.155,356.945,398.297,350.88,320.835,309.558,380.93,379.135,393.663,351.197
7386,3200285.0,3211067.0,320000,2.0,15.92,17.0,82.41,1.0,2.0,0.0,,,0.3435,,,0.7932,0.3793,,,,,77.33014,353.627,333.586,343.591,290.662,371.566,437.081,341.384,360.682,314.612,496.052,401.076,400.05,418.171,475.753,409.228,418.357,442.34,423.448,418.63,456.734,418.47,454.117,406.955,507.513,413.438,425.221,392.437,473.504,402.223
7387,3200285.0,3211135.0,320000,1.0,15.25,17.0,68.7,1.0,2.0,0.0,,,0.1107,,,-1.0608,-0.1907,,,,,66.79987,385.848,468.63,362.993,333.951,402.179,390.36,366.718,363.692,405.791,285.69,304.152,359.033,263.673,339.11,305.36,348.43,378.284,326.374,329.107,300.704,315.243,360.714,333.776,349.825,345.725,328.078,336.523,269.438,382.549
7388,3200285.0,3212009.0,320000,2.0,16.17,10.0,16.38,3.0,1.0,1.0,,,-2.2873,,,-0.1552,-0.1907,,,,,79.35632,454.032,455.742,337.499,387.999,411.866,429.915,419.646,396.75,404.308,463.056,464.294,469.526,423.363,495.659,446.957,459.452,497.33,464.32,478.184,438.7,400.05,414.641,409.411,435.141,451.493,492.717,413.924,446.073,447.896
7389,3200285.0,3212179.0,320000,2.0,15.58,12.0,17.0,1.0,2.0,0.0,,,-1.6772,,,-1.2696,0.167,,,,,79.35632,423.037,323.403,346.041,356.247,350.366,303.962,388.363,282.944,368.308,400.901,448.103,426.251,394.986,407.126,438.959,386.064,440.307,422.481,365.637,317.957,428.697,357.488,380.688,434.74,399.532,365.607,443.101,371.942,479.174
7390,3200285.0,3213401.0,320000,2.0,16.0,10.0,22.57,1.0,1.0,0.0,,,-1.848,,,0.4644,1.0294,,,,,77.33014,311.15,373.812,330.496,369.186,382.577,394.104,400.377,362.955,315.445,347.614,339.466,392.681,336.652,350.828,320.183,435.825,377.045,374.642,401.97,414.482,411.936,428.851,420.134,421.755,404.756,484.222,470.035,447.939,456.991
7391,3200285.0,3213565.0,320000,1.0,15.25,12.0,51.5,1.0,2.0,0.0,,,-0.969,,,-1.701,-0.4003,,,,,66.79987,342.207,381.069,318.97,374.437,316.482,310.868,356.916,365.289,346.599,263.19,345.615,376.264,322.16,364.955,401.944,365.175,376.784,355.451,361.605,266.164,359.876,371.505,348.823,416.103,379.581,413.796,370.005,295.031,347.432
7392,3200285.0,3213645.0,320000,2.0,15.58,17.0,65.23,1.0,3.0,0.0,,,-0.0219,,,-1.701,0.3264,,,,,77.33014,424.474,460.724,432.958,476.841,475.149,496.71,468.866,353.202,489.352,517.853,518.96,495.172,459.369,475.178,464.868,506.559,481.43,525.241,484.968,458.923,483.339,465.277,504.025,469.067,389.724,517.491,443.682,432.968,518.047
7393,3200285.0,3213666.0,320000,2.0,15.92,12.0,35.34,1.0,1.0,0.0,,,-1.5298,,,-0.7725,0.9207,,,,,79.35632,323.283,345.299,332.292,252.33,319.055,260.28,288.49,335.692,295.568,255.648,332.132,298.628,308.239,307.421,315.231,319.666,354.611,317.233,313.129,336.011,382.406,465.34,419.477,362.088,496.699,336.21,350.929,402.383,368.204
7394,3200285.0,3214216.0,320000,1.0,15.5,12.0,,1.0,1.0,0.0,,,-1.3708,,,,-0.0673,,,,,66.79987,296.734,274.507,243.943,285.57,275.994,289.294,204.938,236.477,284.972,343.023,321.897,332.99,329.35,352.916,294.254,308.35,333.388,312.763,287.0,328.5,385.635,295.48,332.217,361.19,330.878,352.095,324.59,289.397,380.23
7395,3200286.0,3200189.0,320400,2.0,15.33,10.0,22.57,1.0,1.0,0.0,,,-1.5896,,,-0.0996,-0.9523,-0.6576,1.7405,0.202,,18.92305,426.901,462.844,485.933,439.012,382.36,438.739,507.109,419.665,393.649,448.388,439.192,447.11,416.893,436.665,442.722,438.327,433.929,417.282,443.888,433.47,424.157,433.582,419.982,428.164,400.829,421.099,412.245,388.865,397.498
7396,3200286.0,3200563.0,320400,2.0,16.17,10.0,23.57,1.0,2.0,1.0,,,-1.8053,,,-0.471,-0.5052,,,,,20.18558,316.558,347.859,313.281,322.07,364.505,393.996,368.966,376.432,357.185,322.144,305.614,358.46,370.18,342.204,365.173,280.42,297.942,333.148,335.794,376.467,432.622,447.365,427.572,369.491,417.264,413.272,443.115,404.363,394.498
7397,3200286.0,3200762.0,320400,1.0,15.5,10.0,16.38,1.0,2.0,1.0,,,-2.812,,,-2.2054,,1.0346,3.8591,2.0378,,21.39244,397.006,293.645,324.972,303.786,327.401,368.093,369.985,307.745,342.755,284.924,314.793,300.096,309.21,297.654,302.343,298.369,267.988,279.655,343.687,231.126,302.985,261.252,360.878,346.72,323.387,331.986,257.914,269.655,352.635
7398,3200286.0,3201285.0,320400,1.0,15.33,14.5,51.5,1.0,2.0,0.0,,,-0.3985,,,-0.6234,-0.2058,1.0346,0.7703,-0.769,,20.17819,338.484,323.026,289.417,360.385,339.016,381.259,409.202,331.181,352.691,366.403,367.016,382.38,366.442,366.764,363.129,359.545,351.891,386.356,375.03,346.953,404.412,391.267,366.149,366.061,312.032,381.26,421.328,391.532,392.817
7399,3200286.0,3202182.0,320400,1.0,15.33,14.5,22.57,1.0,3.0,1.0,,,-1.3255,,,-2.2054,-0.3049,,,,,21.39244,305.855,376.125,342.007,341.878,351.733,319.373,361.536,365.56,320.321,325.958,344.715,398.502,390.463,374.979,335.013,368.915,347.033,354.883,395.807,397.767,356.049,350.956,309.26,309.41,346.097,343.977,324.661,353.644,361.625
7400,3200286.0,3202453.0,320400,1.0,16.0,14.5,22.57,,2.0,0.0,,,-2.6155,,,-1.2696,-0.9733,1.0346,,0.6912,,20.17819,158.795,288.467,314.015,245.828,309.765,231.707,316.99,282.872,339.67,321.063,280.283,239.241,328.737,284.912,354.686,307.445,308.13,297.545,338.516,258.565,201.365,225.492,322.961,327.434,392.965,313.685,314.773,306.789,297.498
7401,3200286.0,3203483.0,320400,1.0,15.67,,22.57,1.0,2.0,0.0,,,-1.7143,,,-0.1817,-1.2051,1.0346,,0.6912,,20.17819,444.307,448.518,477.199,368.05,440.968,434.123,411.774,424.681,358.733,392.554,406.783,415.78,391.228,442.073,393.888,443.438,442.769,476.475,422.64,481.324,417.948,482.587,421.968,376.097,390.462,412.444,379.887,368.244,253.528
7402,3200286.0,3203658.0,320400,1.0,15.25,17.0,25.95,1.0,2.0,0.0,,,-0.5951,,,-1.3739,-0.0424,-0.6576,-0.7823,-0.6142,,20.17819,379.027,343.325,387.802,423.664,409.921,367.01,427.392,390.883,377.58,399.714,397.015,416.611,443.204,447.307,385.529,424.659,448.347,466.379,446.216,354.167,399.904,368.07,449.443,455.481,411.982,381.879,444.105,404.422,531.79
