CNTRYID,CNT,CNTSCHID,CYC,NatCen,Region,STRATUM,SUBNATIO,OECD,ADMINMODE,LANGTEST,SC001Q01TA,SC013Q01TA,SC016Q01TA,SC016Q02TA,SC016Q03TA,SC016Q04TA,SC017Q01NA,SC017Q02NA,SC017Q03NA,SC017Q04NA,SC017Q05NA,SC017Q06NA,SC017Q07NA,SC017Q08NA,SC161Q01SA,SC161Q02SA,SC161Q03SA,SC161Q04SA,SC161Q05SA,SC162Q01SA,SC155Q01HA,SC155Q02HA,SC155Q03HA,SC155Q04HA,SC155Q05HA,SC155Q06HA,SC155Q07HA,SC155Q08HA,SC155Q09HA,SC155Q10HA,SC155Q11HA,SC156Q01HA,SC156Q02HA,SC156Q03HA,SC156Q04HA,SC156Q05HA,SC156Q06HA,SC156Q07HA,SC156Q08HA,SC011Q01TA,SC012Q01TA,SC012Q02TA,SC012Q03TA,SC012Q04TA,SC012Q05TA,SC012Q06TA,SC012Q07TA,SC042Q01TA,SC042Q02TA,SC154Q01HA,SC154Q02WA,SC154Q03WA,SC154Q04WA,SC154Q05WA,SC154Q06WA,SC154Q07WA,SC154Q08WA,SC154Q09HA,SC154Q10WA,SC154Q11HA,SC036Q01TA,SC036Q02TA,SC036Q03NA,SC037Q01TA,SC037Q02TA,SC037Q03TA,SC037Q04TA,SC037Q05NA,SC037Q06NA,SC037Q07TA,SC037Q08TA,SC037Q09TA,SC037Q10NA,SC165Q01HA,SC165Q02HA,SC165Q03HA,SC165Q04HA,SC165Q05HA,SC165Q06HA,SC165Q07HA,SC165Q08HA,SC165Q09HA,SC165Q10HA,SC166Q02HA,SC166Q03HA,SC166Q05HA,SC166Q06HA,SC167Q01HA,SC167Q02HA,SC167Q03HA,SC167Q04HA,SC167Q05HA,SC167Q06HA,SC158Q01HA,SC158Q02HA,SC158Q04HA,SC158Q07HA,SC158Q08HA,SC158Q09HA,SC158Q12HA,SC061Q01TA,SC061Q02TA,SC061Q03TA,SC061Q04TA,SC061Q05TA,SC061Q11HA,SC061Q06TA,SC061Q07TA,SC061Q08TA,SC061Q09TA,SC061Q10TA,SC002Q01TA,SC002Q02TA,SC048Q01NA,SC048Q02NA,SC048Q03NA,SC004Q01TA,SC004Q02TA,SC004Q03TA,SC004Q04NA,SC004Q05NA,SC004Q06NA,SC004Q07NA,SC018Q01TA01,SC018Q01TA02,SC018Q02TA01,SC018Q02TA02,SC018Q05NA01,SC018Q05NA02,SC018Q06NA01,SC018Q06NA02,SC018Q07NA01,SC018Q07NA02,SC025Q01NA,SC159Q01HA,SC003Q01TA,SC053Q01TA,SC053Q02TA,SC053Q03TA,SC053Q04TA,SC053Q12IA,SC053Q13IA,SC053Q09TA,SC053Q10TA,SC053Q14IA,SC053Q15IA,SC053Q16IA,SC053D11TA,SC150Q01IA,SC150Q02IA,SC150Q03IA,SC150Q04IA,SC150Q05IA,SC164Q01HA,SC064Q01TA,SC064Q02TA,SC064Q03TA,SC064Q04NA,SC152Q01HA,SC160Q01WA,SC052Q01NA,SC052Q02NA,SC052Q03HA,PRIVATESCH,SCHLTYPE,STRATIO,SCHSIZE,RATCMP1,RATCMP2,TOTAT,PROATCE,PROAT5AB,PROAT5AM,PROAT6,CLSIZE,CREACTIV,EDUSHORT,STAFFSHORT,STUBEHA,TEACHBEHA,SCMCEG,W_SCHGRNRABWT,W_FSTUWT_SCH_SUM,SENWT,VER_DAT,BOOKID
32.0,ARG,3200252.0,07MS,003200,3204.0,ARG0409,0320400,0.0,2.0,156.0,3.0,1.0,20.0,60.0,20.0,,3.0,4.0,2.0,3.0,2.0,2.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,760.0,16.0,0.0,1.0,20.0,130.0,160.0,30.0,130.0,1.0,5.0,30.0,50.0,170.0,50.0,170.0,30.0,150.0,5.0,10.0,2.0,5.0,20.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0032001,2.0,2.0,2.0,2.0,2.0,6.0,5.0,10.0,3.0,5.0,1.0,3.0,1.0,1.0,2.0,public,3.0,5.7481,776.0,1.2308,0.1875,135.0,1.0,0.7778,0.0741,0.0333,33.0,2.0,0.265,1.5272,0.8153,0.8952,-2.0965,8.96081,1002.99679,3.12134,  26APR19:10:57:29,
32.0,ARG,3200253.0,07MS,003200,3203.0,ARG0308,0320300,0.0,2.0,156.0,4.0,2.0,40.0,40.0,0.0,20.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,4.0,4.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,,2.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,2.0,1.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,106.0,108.0,0.0,0.0,0.0,33.0,20.0,20.0,2.0,0.0,1.0,6.0,13.0,17.0,13.0,17.0,10.0,15.0,3.0,2.0,2.0,1.0,90.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0032001,2.0,2.0,2.0,2.0,2.0,41.0,40.0,60.0,0.0,20.0,1.0,4.0,2.0,2.0,1.0,private,1.0,9.9535,214.0,0.6061,1.0,21.5,1.0,0.814,0.186,0.1163,18.0,2.0,-0.4413,0.1964,-0.2178,-0.5488,0.9042,4.67034,152.17058,1.62683,  26APR19:10:57:29,
32.0,ARG,3200254.0,07MS,003200,3202.0,ARG0203,0320200,0.0,2.0,156.0,2.0,1.0,,,,,4.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,,1.0,2.0,2.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,110.0,105.0,6.0,4.0,40.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,72.0,,,6.0,72.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0032002,2.0,2.0,2.0,2.0,2.0,1.0,40.0,50.0,50.0,0.0,2.0,,2.0,2.0,2.0,public,3.0,5.119,215.0,0.0,,42.0,,1.0,0.0,0.0,18.0,0.0,0.0686,-0.1798,0.6058,-0.2079,0.9042,69.29318,2024.96801,24.13707,  26APR19:10:57:29,
32.0,ARG,3200255.0,07MS,003200,3202.0,ARG0203,0320200,0.0,2.0,156.0,3.0,1.0,50.0,50.0,0.0,0.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,389.0,433.0,1.0,20.0,35.0,84.0,50.0,50.0,50.0,0.0,1.0,45.0,31.0,268.0,31.0,268.0,21.0,213.0,9.0,55.0,1.0,0.0,60.0,2.0,9.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0032001,2.0,2.0,2.0,2.0,1.0,40.0,50.0,60.0,10.0,10.0,2.0,,2.0,1.0,1.0,public,3.0,4.9818,822.0,0.5952,1.0,165.0,1.0,0.7727,0.2212,0.0061,53.0,0.0,1.6863,1.2579,0.4781,0.5642,-1.0542,27.46757,1438.86758,9.56785,  26APR19:10:57:29,
32.0,ARG,3200256.0,07MS,003200,3202.0,ARG0205,0320200,0.0,2.0,156.0,3.0,1.0,90.0,0.0,10.0,0.0,1.0,4.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,3.0,,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,2.0,2.0,203.0,50.0,0.0,0.0,30.0,77.0,15.0,7.0,4.0,0.0,1.0,3.0,125.0,25.0,125.0,,115.0,,10.0,,,,10.0,2.0,9.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0032001,2.0,2.0,2.0,2.0,2.0,50.0,20.0,50.0,7.0,0.0,2.0,,2.0,1.0,1.0,public,3.0,1.84,253.0,0.1948,0.4667,137.5,0.9091,0.8364,0.0727,,53.0,1.0,1.2478,0.3419,0.8153,1.1981,-1.0695,75.40332,2232.79869,26.26542,  26APR19:10:57:29,
32.0,ARG,3200257.0,07MS,003200,3201.0,ARG0102,0320100,0.0,2.0,156.0,4.0,2.0,80.0,20.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,291.0,371.0,5.0,5.0,25.0,141.0,24.0,24.0,0.0,3.0,2.0,5.0,16.0,30.0,16.0,30.0,10.0,28.0,6.0,2.0,8.0,4.0,10.0,2.0,9.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0032001,2.0,2.0,2.0,2.0,2.0,15.0,30.0,40.0,15.0,0.0,2.0,,1.0,1.0,1.0,private,2.0,21.3548,662.0,0.1702,1.0,31.0,1.0,0.7742,0.2258,0.3226,53.0,1.0,-0.2376,-1.4551,0.6482,0.6101,-1.0542,3.69408,528.25293,1.28677,  26APR19:10:57:29,
32.0,ARG,3200258.0,07MS,003200,3203.0,ARG0307,0320300,0.0,2.0,156.0,3.0,1.0,100.0,,,,2.0,1.0,4.0,1.0,3.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,330.0,765.0,0.0,2.0,50.0,375.0,,30.0,,0.0,1.0,0.0,66.0,100.0,66.0,100.0,,,2.0,,0.0,0.0,30.0,2.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0032002,2.0,2.0,2.0,2.0,2.0,25.0,20.0,10.0,10.0,10.0,2.0,,1.0,1.0,1.0,public,3.0,9.4397,1095.0,,,116.0,1.0,,0.0172,0.0,38.0,3.0,1.2478,0.2964,0.3705,1.1913,-1.0238,1.42418,248.36836,0.49609,  26APR19:10:57:29,
32.0,ARG,3200259.0,07MS,003200,3200.0,ARG0516,0320000,0.0,2.0,156.0,4.0,2.0,30.0,70.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,4.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,69.0,118.0,0.0,2.0,90.0,40.0,12.0,12.0,0.0,0.0,,3.0,,22.0,,22.0,,17.0,,5.0,,0.0,70.0,2.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0032002,2.0,2.0,2.0,2.0,1.0,30.0,40.0,60.0,0.0,30.0,2.0,,2.0,1.0,1.0,private,1.0,17.0,187.0,0.3,1.0,11.0,1.0,0.7727,0.2273,0.0,38.0,1.0,-0.2723,-1.4551,-1.4335,-0.9138,-0.061,77.70143,3504.66662,27.06593,  26APR19:10:57:29,
32.0,ARG,3200260.0,07MS,003200,3203.0,ARG0307,0320300,0.0,2.0,156.0,4.0,1.0,80.0,10.0,10.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,224.0,227.0,0.0,0.0,60.0,56.0,10.0,2.0,10.0,0.0,2.0,0.0,15.0,40.0,15.0,40.0,5.0,36.0,10.0,4.0,2.0,2.0,90.0,2.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0032002,1.0,2.0,2.0,2.0,2.0,20.0,70.0,80.0,50.0,0.0,2.0,,2.0,1.0,1.0,public,3.0,12.8857,451.0,0.1786,0.2,35.0,1.0,0.6571,0.3429,0.0857,33.0,1.0,-0.6344,-1.4551,0.0921,-0.1662,0.9042,4.60279,282.06463,1.6033,  26APR19:10:57:29,
32.0,ARG,3200261.0,07MS,003200,3200.0,ARG0511,0320000,0.0,2.0,156.0,2.0,1.0,30.0,25.0,45.0,0.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,149.0,153.0,0.0,15.0,40.0,64.0,20.0,0.0,20.0,0.0,1.0,0.0,10.0,18.0,10.0,18.0,10.0,18.0,4.0,4.0,,,50.0,2.0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0032002,,,,,,27.0,40.0,60.0,10.0,10.0,2.0,,2.0,1.0,1.0,public,3.0,15.8947,302.0,0.3125,0.0,19.0,1.0,1.0,0.3158,,33.0,1.0,1.2478,-0.5869,1.3443,-0.1144,0.9042,38.33446,2511.77462,13.35314,  26APR19:10:57:29,
32.0,ARG,3200262.0,07MS,003200,3203.0,ARG0307,0320300,0.0,2.0,156.0,5.0,1.0,,,,,1.0,1.0,4.0,1.0,3.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,4.0,2.0,3.0,2.0,2.0,1.0,481.0,681.0,0.0,10.0,80.0,210.0,0.0,0.0,,0.0,1.0,0.0,10.0,90.0,10.0,90.0,,,4.0,,0.0,,80.0,2.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,0032002,2.0,2.0,2.0,2.0,2.0,40.0,10.0,50.0,4.0,0.0,1.0,2.0,2.0,2.0,2.0,public,3.0,21.1273,1162.0,0.0,,55.0,1.0,,0.0727,0.0,33.0,2.0,0.2759,0.122,0.5206,0.1875,0.9042,1.46356,253.87914,0.50981,  26APR19:10:57:29,
32.0,ARG,3200263.0,07MS,003200,3201.0,ARG0102,0320100,0.0,2.0,156.0,5.0,2.0,80.0,20.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,216.0,229.0,0.0,0.0,5.0,180.0,15.0,15.0,0.0,0.0,10.0,0.0,,,,,,,,,,,70.0,2.0,9.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0032001,,,,,,10.0,10.0,5.0,0.0,0.0,2.0,,1.0,1.0,1.0,private,2.0,,445.0,0.0833,1.0,,,,,,53.0,1.0,-0.2805,-0.1776,-0.0956,0.613,0.9042,4.51104,329.67889,1.57134,  26APR19:10:57:29,
32.0,ARG,3200264.0,07MS,003200,3201.0,ARG0102,0320100,0.0,2.0,156.0,5.0,2.0,100.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,,,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,186.0,202.0,1.0,0.0,5.0,89.0,40.0,40.0,0.0,0.0,3.0,0.0,,51.0,,51.0,,35.0,,16.0,,2.0,5.0,2.0,9.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0032002,,2.0,2.0,2.0,2.0,,5.0,5.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,private,2.0,15.2157,388.0,0.4494,1.0,25.5,1.0,0.6863,0.3137,0.0392,53.0,0.0,-1.4212,-1.4551,-0.6902,-0.042,-1.0542,5.3925,395.88279,1.87838,  26APR19:10:57:29,
32.0,ARG,3200265.0,07MS,003200,3202.0,ARG0204,0320200,0.0,2.0,156.0,4.0,2.0,64.0,36.0,0.0,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,319.0,367.0,0.0,0.0,30.0,,20.0,20.0,0.0,0.0,2.0,1.0,,56.0,,56.0,,51.0,,5.0,,,10.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0032001,1.0,2.0,2.0,2.0,2.0,30.0,30.0,30.0,0.0,30.0,1.0,3.0,2.0,2.0,1.0,private,2.0,24.5,686.0,,1.0,28.0,1.0,0.9107,0.0893,,28.0,1.0,-0.6483,-0.7828,0.3821,3.7879,0.9042,24.12128,2325.54764,8.40222,  26APR19:10:57:29,
32.0,ARG,3200266.0,07MS,003200,3203.0,ARG0307,0320300,0.0,2.0,156.0,2.0,1.0,,,,,4.0,1.0,4.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,3.0,2.0,4.0,3.0,4.0,2.0,2.0,2.0,,,0.0,1.0,60.0,,2.0,0.0,2.0,0.0,1.0,0.0,10.0,67.0,10.0,67.0,,,,,,,50.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0032002,,,,,,40.0,,,,,1.0,,2.0,2.0,1.0,public,3.0,,,,0.0,43.5,1.0,,,,23.0,1.0,-1.4212,1.4216,1.1781,1.1551,0.9042,5.99231,280.5779,2.08732,  26APR19:10:57:29,
